event_time,merchant_id,txn_id,amount,currency,country,payment_method,auth_result,error_code,issuer_response,fraud_score,avs_result,three_ds,chargeback_flag
2026-01-26T18:22:08Z,M522,T788693,10.9,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,05,49,AVS_MATCH,FRICTIONLESS,0
2026-01-26T18:22:19Z,M311,T953216,300.88,EUR,FR,card,APPROVED,,,15,AVS_MATCH,FRICTIONLESS,0
2026-01-26T18:22:42Z,M102,T784925,12.74,GBP,GB,card,DECLINED,FRAUD_SUSPECTED,59,46,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T18:22:57Z,M450,T431035,203.21,EUR,FR,card,APPROVED,,,97,AVS_MATCH,FRICTIONLESS,1
2026-01-26T18:23:34Z,M601,T215589,326.24,INR,IN,card,DECLINED,FRAUD_SUSPECTED,59,29,AVS_MISMATCH,CHALLENGE,0
2026-01-26T18:24:09Z,M601,T956197,326.56,INR,IN,card,APPROVED,,,77,AVS_MATCH,CHALLENGE,0
2026-01-26T18:24:42Z,M450,T461545,13.19,GBP,GB,card,APPROVED,,,100,AVS_UNAVAILABLE,NOT_ATTEMPTED,1
2026-01-26T18:25:17Z,M450,T632277,108.76,EUR,DE,card,APPROVED,,,7,AVS_MISMATCH,CHALLENGE,0
2026-01-26T18:25:35Z,M102,T527013,51.06,INR,IN,card,APPROVED,,,50,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:25:41Z,M102,T911377,50.07,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,62,90,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:26:18Z,M311,T514979,314.3,USD,US,card,DECLINED,INSUFFICIENT_FUNDS,62,20,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:26:40Z,M522,T220849,51.1,USD,US,card,FAILED,GATEWAY_TIMEOUT,,63,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:27:13Z,M601,T542471,105.25,GBP,GB,card,APPROVED,,,89,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:27:45Z,M522,T324997,205.77,USD,US,card,DECLINED,INSUFFICIENT_FUNDS,57,44,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:27:50Z,M311,T166241,211.3,SGD,SG,card,APPROVED,,,82,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-26T18:28:35Z,M601,T812819,209.04,EUR,DE,card,APPROVED,,,83,AVS_MISMATCH,FRICTIONLESS,1
2026-01-26T18:28:53Z,M311,T488544,13.66,GBP,GB,card,APPROVED,,,54,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:29:05Z,M522,T971810,51.77,INR,IN,card,APPROVED,,,13,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T18:29:22Z,M601,T650076,13.48,INR,IN,card,APPROVED,,,20,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:30:07Z,M102,T366180,201.76,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,51,97,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T18:30:30Z,M601,T651041,20.84,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,05,69,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:31:15Z,M522,T128059,12.55,EUR,DE,card,APPROVED,,,7,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:31:47Z,M311,T049968,100.22,EUR,DE,card,APPROVED,,,92,AVS_MATCH,CHALLENGE,0
2026-01-26T18:32:31Z,M450,T917101,301.51,USD,US,card,APPROVED,,,82,AVS_UNAVAILABLE,NOT_ATTEMPTED,1
2026-01-26T18:33:09Z,M601,T334938,106.09,SGD,SG,card,APPROVED,,,61,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:33:41Z,M102,T978097,13.47,EUR,DE,card,APPROVED,,,47,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:34:20Z,M522,T386839,200.05,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,05,84,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:34:34Z,M102,T499530,10.81,EUR,FR,card,APPROVED,,,32,AVS_MATCH,FRICTIONLESS,0
2026-01-26T18:34:39Z,M102,T676418,53.71,EUR,DE,card,APPROVED,,,76,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:34:52Z,M601,T117437,51.34,INR,IN,card,APPROVED,,,20,AVS_MISMATCH,CHALLENGE,0
2026-01-26T18:35:37Z,M311,T156270,215.22,USD,US,card,APPROVED,,,31,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:36:22Z,M311,T744477,20.33,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,57,50,AVS_MATCH,CHALLENGE,0
2026-01-26T18:37:01Z,M601,T745658,10.21,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,05,18,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:37:09Z,M450,T371404,12.66,EUR,DE,card,APPROVED,,,38,AVS_MISMATCH,CHALLENGE,0
2026-01-26T18:37:53Z,M450,T378266,54.56,EUR,FR,card,APPROVED,,,93,AVS_MATCH,FRICTIONLESS,1
2026-01-26T18:37:59Z,M102,T465019,52.95,USD,US,card,APPROVED,,,85,AVS_MISMATCH,FRICTIONLESS,1
2026-01-26T18:38:15Z,M601,T070081,301.92,EUR,DE,card,DECLINED,INSUFFICIENT_FUNDS,57,55,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T18:38:58Z,M102,T746565,13.12,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,05,64,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:39:34Z,M601,T488555,50.13,SGD,SG,card,APPROVED,,,80,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:39:40Z,M522,T909006,199.72,SGD,SG,card,APPROVED,,,63,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T18:39:56Z,M450,T853587,312.18,USD,US,card,DECLINED,FRAUD_SUSPECTED,59,35,AVS_MATCH,CHALLENGE,0
2026-01-26T18:40:15Z,M601,T071983,108.59,GBP,GB,card,APPROVED,,,81,AVS_MATCH,CHALLENGE,0
2026-01-26T18:40:40Z,M450,T232395,10.53,SGD,SG,card,APPROVED,,,41,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:41:25Z,M601,T940948,216.94,GBP,GB,card,APPROVED,,,69,AVS_MATCH,CHALLENGE,0
2026-01-26T18:42:06Z,M450,T696140,19.84,USD,US,card,APPROVED,,,92,AVS_MATCH,CHALLENGE,0
2026-01-26T18:42:35Z,M311,T803775,13.74,EUR,FR,card,APPROVED,,,78,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:43:01Z,M311,T903460,100.41,EUR,DE,card,DECLINED,INSUFFICIENT_FUNDS,62,9,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T18:43:43Z,M522,T013085,19.39,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,62,95,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:44:02Z,M102,T135596,104.52,EUR,FR,card,APPROVED,,,41,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T18:44:10Z,M601,T627780,309.13,EUR,FR,card,DECLINED,FRAUD_SUSPECTED,59,30,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:44:40Z,M102,T207378,302.5,USD,US,card,APPROVED,,,5,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:45:20Z,M450,T841413,202.75,EUR,DE,card,APPROVED,,,37,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:45:53Z,M522,T771126,50.01,INR,IN,card,APPROVED,,,5,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:45:58Z,M102,T097264,10.45,INR,IN,card,DECLINED,FRAUD_SUSPECTED,59,84,AVS_MISMATCH,CHALLENGE,0
2026-01-26T18:46:28Z,M601,T841377,13.69,GBP,GB,card,APPROVED,,,77,AVS_MATCH,FRICTIONLESS,0
2026-01-26T18:46:46Z,M102,T481316,20.88,EUR,FR,card,APPROVED,,,8,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T18:47:24Z,M601,T206979,208.33,USD,US,card,FAILED,GATEWAY_TIMEOUT,,82,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:48:03Z,M311,T025544,12.93,EUR,FR,card,APPROVED,,,5,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:48:25Z,M601,T948418,19.37,USD,US,card,APPROVED,,,17,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T18:49:07Z,M102,T268187,215.24,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,05,76,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T18:49:46Z,M522,T331509,13.27,EUR,DE,card,APPROVED,,,3,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:50:07Z,M522,T091867,19.89,USD,US,card,APPROVED,,,26,AVS_MATCH,CHALLENGE,0
2026-01-26T18:50:35Z,M522,T184472,52.29,INR,IN,card,APPROVED,,,64,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:50:50Z,M601,T087230,10.51,EUR,DE,card,FAILED,GATEWAY_TIMEOUT,,24,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T18:51:25Z,M311,T390133,20.36,GBP,GB,card,APPROVED,,,5,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T18:52:07Z,M102,T694306,13.37,GBP,GB,card,APPROVED,,,40,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T18:52:38Z,M450,T795035,10.07,INR,IN,card,APPROVED,,,20,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:53:23Z,M450,T038865,12.64,GBP,GB,card,APPROVED,,,92,AVS_MISMATCH,CHALLENGE,0
2026-01-26T18:53:56Z,M522,T339649,20.32,EUR,DE,card,FAILED,GATEWAY_TIMEOUT,,18,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T18:54:12Z,M102,T525216,13.37,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,05,50,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T18:54:33Z,M450,T742517,50.18,EUR,DE,card,APPROVED,,,40,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T18:55:07Z,M601,T516529,10.17,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,48,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:55:46Z,M450,T571208,322.37,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,88,AVS_MISMATCH,CHALLENGE,0
2026-01-26T18:56:28Z,M102,T403943,107.92,GBP,GB,card,APPROVED,,,48,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T18:56:46Z,M102,T995818,12.87,USD,US,card,APPROVED,,,66,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T18:57:01Z,M522,T796675,300.61,EUR,FR,card,APPROVED,,,100,AVS_MISMATCH,CHALLENGE,0
2026-01-26T18:57:43Z,M102,T192948,100.33,SGD,SG,card,APPROVED,,,70,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T18:58:24Z,M102,T941938,203.91,INR,IN,card,APPROVED,,,19,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T18:58:56Z,M450,T744570,205.13,USD,US,card,APPROVED,,,46,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T18:59:38Z,M311,T420399,10.42,EUR,FR,card,APPROVED,,,32,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:00:07Z,M450,T904373,10.44,EUR,DE,card,APPROVED,,,54,AVS_MATCH,CHALLENGE,0
2026-01-26T19:00:15Z,M102,T955503,52.78,USD,US,card,APPROVED,,,36,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:00:49Z,M450,T605236,101.46,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,44,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:01:04Z,M601,T062525,19.21,SGD,SG,card,APPROVED,,,14,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:01:21Z,M601,T298116,108.11,EUR,DE,card,APPROVED,,,70,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:01:42Z,M311,T207759,10.49,INR,IN,card,APPROVED,,,18,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:01:50Z,M450,T099374,19.3,SGD,SG,card,APPROVED,,,87,AVS_MISMATCH,FRICTIONLESS,1
2026-01-26T19:02:13Z,M450,T234106,20.28,EUR,FR,card,APPROVED,,,73,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T19:02:24Z,M522,T562705,19.26,EUR,FR,card,APPROVED,,,66,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:02:37Z,M522,T251462,201.51,SGD,SG,card,APPROVED,,,5,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:03:14Z,M522,T454744,99.96,INR,IN,card,APPROVED,,,100,AVS_MATCH,NOT_ATTEMPTED,1
2026-01-26T19:03:30Z,M450,T990901,51.08,EUR,FR,card,APPROVED,,,84,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:04:06Z,M102,T717054,104.53,GBP,GB,card,DECLINED,FRAUD_SUSPECTED,59,70,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:04:34Z,M601,T208772,19.64,EUR,FR,card,APPROVED,,,1,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:05:14Z,M311,T927297,10.97,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,62,56,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:05:31Z,M522,T183485,54.39,SGD,SG,card,FAILED,GATEWAY_TIMEOUT,,62,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:05:38Z,M522,T774550,19.18,SGD,SG,card,APPROVED,,,13,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:05:56Z,M522,T315978,105.44,USD,US,card,APPROVED,,,72,AVS_MATCH,CHALLENGE,0
2026-01-26T19:06:30Z,M102,T244801,13.3,INR,IN,card,APPROVED,,,53,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:06:36Z,M102,T303184,103.75,EUR,DE,card,APPROVED,,,100,AVS_MATCH,CHALLENGE,0
2026-01-26T19:07:17Z,M522,T442931,317.87,USD,US,card,APPROVED,,,48,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:07:29Z,M102,T274218,10.54,INR,IN,card,APPROVED,,,25,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:08:03Z,M311,T877171,311.94,INR,IN,card,APPROVED,,,59,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:08:30Z,M102,T930999,12.64,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,05,72,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:09:01Z,M311,T988254,10.92,SGD,SG,card,APPROVED,,,23,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:09:34Z,M522,T542689,13.24,GBP,GB,card,APPROVED,,,43,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:09:59Z,M450,T920653,10.3,SGD,SG,card,APPROVED,,,18,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:10:19Z,M601,T295521,214.91,SGD,SG,card,APPROVED,,,42,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:10:43Z,M450,T404005,328.05,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,88,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:11:13Z,M522,T812722,100.15,INR,IN,card,APPROVED,,,7,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:11:29Z,M522,T861098,218.74,SGD,SG,card,APPROVED,,,50,AVS_MATCH,CHALLENGE,0
2026-01-26T19:12:10Z,M102,T595085,10.27,INR,IN,card,APPROVED,,,83,AVS_UNAVAILABLE,NOT_ATTEMPTED,1
2026-01-26T19:12:38Z,M450,T411741,302.85,INR,IN,card,FAILED,GATEWAY_TIMEOUT,,66,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T19:12:55Z,M601,T253524,10.74,EUR,FR,card,FAILED,GATEWAY_TIMEOUT,,89,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:13:00Z,M311,T367552,10.81,USD,US,card,APPROVED,,,62,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:13:09Z,M601,T295635,10.46,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,05,60,AVS_MATCH,CHALLENGE,0
2026-01-26T19:13:44Z,M450,T843795,12.77,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,63,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:14:16Z,M102,T463178,13.07,EUR,DE,card,APPROVED,,,9,AVS_MATCH,CHALLENGE,0
2026-01-26T19:14:59Z,M311,T795105,107.13,SGD,SG,card,APPROVED,,,52,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:15:20Z,M102,T216169,13.44,INR,IN,card,APPROVED,,,57,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:15:27Z,M522,T551622,100.0,GBP,GB,card,APPROVED,,,21,AVS_MATCH,CHALLENGE,0
2026-01-26T19:15:37Z,M601,T610369,103.55,SGD,SG,card,DECLINED,INSUFFICIENT_FUNDS,62,24,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:16:15Z,M311,T263704,13.49,USD,US,card,FAILED,GATEWAY_TIMEOUT,,90,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:16:35Z,M450,T517600,317.34,GBP,GB,card,DECLINED,ISSUER_DO_NOT_HONOR,51,94,AVS_MATCH,CHALLENGE,0
2026-01-26T19:16:55Z,M102,T769246,53.85,INR,IN,card,APPROVED,,,5,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:17:26Z,M450,T924448,314.11,EUR,FR,card,APPROVED,,,77,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:18:02Z,M522,T411368,208.99,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,05,39,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:18:31Z,M102,T903060,13.24,INR,IN,card,DECLINED,INSUFFICIENT_FUNDS,05,2,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:18:41Z,M102,T858106,105.04,EUR,FR,card,APPROVED,,,58,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:19:05Z,M450,T706544,106.14,EUR,DE,card,APPROVED,,,38,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:19:38Z,M102,T358812,19.72,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,05,61,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:19:48Z,M450,T545312,103.99,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,05,67,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:20:04Z,M102,T210636,10.94,EUR,FR,card,APPROVED,,,15,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T19:20:22Z,M311,T597919,102.11,INR,IN,card,APPROVED,,,5,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:20:50Z,M311,T853643,50.59,EUR,FR,card,APPROVED,,,32,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:21:19Z,M450,T908608,19.58,EUR,FR,card,DECLINED,ISSUER_DO_NOT_HONOR,62,41,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:21:45Z,M311,T310798,50.27,SGD,SG,card,APPROVED,,,46,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:22:10Z,M522,T190298,104.18,EUR,DE,card,APPROVED,,,87,AVS_MATCH,FRICTIONLESS,1
2026-01-26T19:22:27Z,M450,T496498,53.46,GBP,GB,card,APPROVED,,,100,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:22:43Z,M601,T440877,10.16,SGD,SG,card,APPROVED,,,37,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:23:21Z,M102,T187523,10.36,EUR,FR,card,APPROVED,,,15,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:23:26Z,M522,T526569,12.57,SGD,SG,card,APPROVED,,,5,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:23:55Z,M311,T286861,214.17,EUR,DE,card,APPROVED,,,8,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:24:01Z,M311,T039873,52.42,EUR,DE,card,APPROVED,,,13,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:24:15Z,M102,T536076,106.21,EUR,DE,card,DECLINED,ISSUER_DO_NOT_HONOR,05,12,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:24:34Z,M601,T125630,12.68,USD,US,card,APPROVED,,,20,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:24:44Z,M522,T668875,19.78,EUR,DE,card,APPROVED,,,46,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:24:52Z,M601,T194384,211.95,INR,IN,card,DECLINED,FRAUD_SUSPECTED,59,27,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:25:17Z,M450,T920806,51.47,USD,US,card,APPROVED,,,91,AVS_MISMATCH,FRICTIONLESS,1
2026-01-26T19:25:25Z,M102,T276278,20.61,EUR,DE,card,FAILED,GATEWAY_TIMEOUT,,37,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:25:58Z,M601,T087835,20.86,USD,US,card,APPROVED,,,61,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:26:36Z,M522,T596253,54.38,GBP,GB,card,DECLINED,INSUFFICIENT_FUNDS,51,6,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:27:17Z,M311,T856635,200.39,USD,US,card,DECLINED,ISSUER_DO_NOT_HONOR,51,57,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:27:47Z,M102,T724572,200.75,EUR,DE,card,APPROVED,,,49,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:28:04Z,M102,T633529,50.1,SGD,SG,card,APPROVED,,,12,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:28:41Z,M311,T567598,305.82,SGD,SG,card,APPROVED,,,72,AVS_MISMATCH,FRICTIONLESS,0
2026-01-26T19:29:01Z,M522,T181583,101.67,USD,US,card,APPROVED,,,8,AVS_MATCH,CHALLENGE,0
2026-01-26T19:29:22Z,M102,T167901,13.31,EUR,DE,card,FAILED,GATEWAY_TIMEOUT,,19,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T19:29:39Z,M102,T724871,20.01,EUR,DE,card,APPROVED,,,32,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:29:45Z,M522,T178047,12.98,EUR,FR,card,APPROVED,,,65,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T19:30:21Z,M522,T039013,12.7,SGD,SG,card,DECLINED,ISSUER_DO_NOT_HONOR,62,55,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:30:40Z,M601,T667026,10.11,USD,US,card,APPROVED,,,3,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:30:46Z,M522,T690800,20.44,EUR,DE,card,APPROVED,,,88,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:31:30Z,M311,T094271,323.93,EUR,FR,card,APPROVED,,,62,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:32:14Z,M522,T985052,10.66,USD,US,card,APPROVED,,,100,AVS_MISMATCH,FRICTIONLESS,1
2026-01-26T19:32:33Z,M450,T786593,12.9,USD,US,card,APPROVED,,,92,AVS_UNAVAILABLE,NOT_ATTEMPTED,1
2026-01-26T19:32:57Z,M102,T703721,327.24,EUR,DE,card,APPROVED,,,72,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:33:22Z,M311,T012464,53.49,EUR,DE,card,APPROVED,,,38,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:33:57Z,M601,T729931,10.89,GBP,GB,card,APPROVED,,,12,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:34:31Z,M311,T841043,19.65,SGD,SG,card,APPROVED,,,93,AVS_MISMATCH,NOT_ATTEMPTED,1
2026-01-26T19:35:02Z,M102,T885661,217.3,SGD,SG,card,APPROVED,,,14,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:35:11Z,M102,T368260,305.28,GBP,GB,card,APPROVED,,,79,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:35:53Z,M102,T746221,101.29,SGD,SG,card,APPROVED,,,78,AVS_MATCH,CHALLENGE,0
2026-01-26T19:36:36Z,M522,T934698,20.39,GBP,GB,card,FAILED,GATEWAY_TIMEOUT,,80,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:37:13Z,M102,T926081,211.51,SGD,SG,card,FAILED,GATEWAY_TIMEOUT,,56,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:37:21Z,M311,T465364,19.86,GBP,GB,card,APPROVED,,,38,AVS_MATCH,CHALLENGE,0
2026-01-26T19:37:28Z,M311,T734586,200.57,INR,IN,card,DECLINED,ISSUER_DO_NOT_HONOR,05,98,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:37:45Z,M601,T330270,50.59,GBP,GB,card,APPROVED,,,34,AVS_UNAVAILABLE,FRICTIONLESS,0
2026-01-26T19:38:23Z,M311,T915601,19.91,EUR,DE,card,DECLINED,FRAUD_SUSPECTED,59,93,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:38:41Z,M311,T005515,53.42,EUR,DE,card,DECLINED,FRAUD_SUSPECTED,59,76,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:38:53Z,M450,T396558,52.21,EUR,FR,card,APPROVED,,,61,AVS_UNAVAILABLE,NOT_ATTEMPTED,0
2026-01-26T19:39:27Z,M102,T770763,20.43,GBP,GB,card,APPROVED,,,28,AVS_MATCH,NOT_ATTEMPTED,0
2026-01-26T19:39:36Z,M311,T965773,51.47,SGD,SG,card,APPROVED,,,58,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:39:43Z,M522,T541019,314.08,USD,US,card,APPROVED,,,40,AVS_MISMATCH,NOT_ATTEMPTED,0
2026-01-26T19:39:50Z,M311,T790720,313.83,INR,IN,card,APPROVED,,,49,AVS_MATCH,CHALLENGE,0
2026-01-26T19:40:10Z,M102,T801253,106.61,INR,IN,card,APPROVED,,,54,AVS_MISMATCH,CHALLENGE,0
2026-01-26T19:40:39Z,M522,T208737,50.54,GBP,GB,card,APPROVED,,,3,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:41:01Z,M311,T022322,322.09,SGD,SG,card,APPROVED,,,28,AVS_MATCH,FRICTIONLESS,0
2026-01-26T19:41:06Z,M601,T262401,12.89,INR,IN,card,APPROVED,,,19,AVS_UNAVAILABLE,CHALLENGE,0
2026-01-26T19:41:47Z,M522,T696293,10.96,USD,US,card,APPROVED,,,50,AVS_MATCH,CHALLENGE,0
2026-01-26T19:42:17Z,M522,T454705,54.2,USD,US,card,APPROVED,,,13,AVS_UNAVAILABLE,CHALLENGE,0
